x,y,vx,vy,paddle.y
728,522,2,-2,522
730,520,2,-2,520
732,518,2,-2,518
734,516,2,-2,516
736,514,2,-2,514
738,512,2,-2,512
740,510,2,-2,510
742,508,2,-2,508
744,506,2,-2,506
746,504,2,-2,504
748,502,2,-2,502
750,500,2,-2,500
752,498,2,-2,498
754,496,2,-2,496
756,494,2,-2,494
758,492,2,-2,492
760,490,2,-2,490
762,488,2,-2,488
764,486,2,-2,486
766,484,2,-2,484
768,482,2,-2,482
770,480,2,-2,480
772,478,2,-2,478
774,476,2,-2,476
776,474,2,-2,474
778,472,2,-2,472
780,470,2,-2,470
782,468,2,-2,468
784,466,2,-2,466
786,464,2,-2,464
788,462,2,-2,462
790,460,2,-2,460
792,458,2,-2,458
794,456,2,-2,456
796,454,2,-2,454
798,452,2,-2,452
800,450,2,-2,450
802,448,2,-2,448
804,446,2,-2,446
806,444,2,-2,444
808,442,2,-2,442
810,440,2,-2,440
812,438,2,-2,438
814,436,2,-2,436
816,434,2,-2,434
818,432,2,-2,432
820,430,2,-2,430
822,428,2,-2,428
824,426,2,-2,426
826,424,2,-2,424
828,422,2,-2,422
830,420,2,-2,420
832,418,2,-2,418
834,416,2,-2,416
836,414,2,-2,414
838,412,2,-2,412
840,410,2,-2,410
842,408,2,-2,408
844,406,2,-2,406
846,404,2,-2,404
848,402,2,-2,402
850,400,2,-2,400
852,398,2,-2,398
854,396,2,-2,396
856,394,2,-2,394
858,392,2,-2,392
860,390,2,-2,390
862,388,2,-2,388
864,386,2,-2,386
866,384,2,-2,384
868,382,2,-2,382
870,380,2,-2,380
872,378,2,-2,378
874,376,2,-2,376
876,374,2,-2,374
878,372,2,-2,372
880,370,2,-2,370
882,368,2,-2,368
884,366,2,-2,366
886,364,2,-2,364
888,362,2,-2,362
890,360,2,-2,360
892,358,2,-2,358
894,356,2,-2,356
896,354,2,-2,354
898,352,2,-2,352
900,350,2,-2,350
902,348,2,-2,348
904,346,2,-2,346
906,344,2,-2,344
908,342,2,-2,342
910,340,2,-2,340
912,338,2,-2,338
914,336,2,-2,336
916,334,2,-2,334
918,332,2,-2,332
920,330,2,-2,330
922,328,2,-2,328
924,326,2,-2,326
926,324,2,-2,324
928,322,2,-2,322
930,320,2,-2,320
932,318,2,-2,318
934,316,2,-2,316
936,314,2,-2,314
938,312,2,-2,312
940,310,2,-2,310
942,308,2,-2,308
944,306,2,-2,306
946,304,2,-2,304
948,302,2,-2,302
950,300,2,-2,300
952,298,2,-2,298
954,296,2,-2,296
956,294,2,-2,294
958,292,2,-2,292
960,290,2,-2,290
962,288,2,-2,288
964,286,2,-2,286
966,284,2,-2,284
968,282,2,-2,282
970,280,2,-2,280
972,278,2,-2,278
974,276,2,-2,276
976,274,2,-2,274
978,272,2,-2,272
980,270,2,-2,270
982,268,2,-2,268
984,266,2,-2,266
986,264,2,-2,264
988,262,2,-2,262
990,260,2,-2,260
992,258,2,-2,258
994,256,2,-2,256
996,254,2,-2,254
998,252,2,-2,252
1000,250,2,-2,250
1002,248,2,-2,248
1004,246,2,-2,246
1006,244,2,-2,244
1008,242,2,-2,242
1010,240,2,-2,240
1012,238,2,-2,238
1014,236,2,-2,236
1016,234,2,-2,234
1018,232,2,-2,232
1020,230,2,-2,230
1022,228,2,-2,228
1024,226,2,-2,226
1026,224,2,-2,224
1028,222,2,-2,222
1030,220,2,-2,220
1032,218,2,-2,218
1034,216,2,-2,216
1036,214,2,-2,214
1038,212,2,-2,212
1040,210,2,-2,210
1042,208,2,-2,208
1044,206,2,-2,206
1046,204,2,-2,204
1048,202,2,-2,202
1050,200,2,-2,200
1052,198,2,-2,198
1054,196,2,-2,196
1056,194,2,-2,194
1058,192,2,-2,192
1060,190,2,-2,190
1062,188,2,-2,188
1064,186,2,-2,186
1066,184,2,-2,184
1068,182,2,-2,182
1070,180,2,-2,180
1072,178,2,-2,178
1074,176,2,-2,176
1076,174,2,-2,174
1078,172,2,-2,172
1080,170,2,-2,170
1082,168,2,-2,168
1084,166,2,-2,166
1086,164,2,-2,164
1088,162,2,-2,162
1090,160,2,-2,160
1092,158,2,-2,158
1094,156,2,-2,156
1096,154,2,-2,154
1098,152,2,-2,152
1100,150,2,-2,150
1102,148,2,-2,148
1104,146,2,-2,146
1106,144,2,-2,144
1108,142,2,-2,142
1110,140,2,-2,140
1112,138,2,-2,138
1114,136,2,-2,136
1116,134,2,-2,134
1118,132,2,-2,132
1120,130,2,-2,130
1122,128,2,-2,128
1124,126,2,-2,126
1126,124,2,-2,124
1128,122,2,-2,122
1130,120,2,-2,120
1132,118,2,-2,118
1134,116,2,-2,116
1136,114,2,-2,114
1138,112,2,-2,112
1140,110,2,-2,110
1142,108,2,-2,108
1144,106,2,-2,106
1146,104,2,-2,104
1148,102,2,-2,102
1150,100,2,-2,100
1152,98,2,-2,98
1154,96,2,-2,96
1156,94,2,-2,94
1158,92,2,-2,92
1160,90,2,-2,90
1162,88,2,-2,88
1164,86,2,-2,86
1166,84,2,-2,84
1168,82,2,-2,82
1170,80,2,-2,80
1170,80,-2,-2,80
1168,78,-2,-2,78
1166,76,-2,-2,76
1164,74,-2,-2,74
1162,72,-2,-2,72
1160,70,-2,-2,70
1158,68,-2,-2,70
1156,66,-2,-2,70
1154,64,-2,-2,70
1152,62,-2,-2,70
1150,60,-2,-2,70
1148,58,-2,-2,70
1146,56,-2,-2,70
1144,54,-2,-2,70
1142,52,-2,-2,70
1140,50,-2,-2,70
1138,48,-2,-2,70
1136,46,-2,-2,70
1134,44,-2,-2,70
1132,42,-2,-2,70
1130,40,-2,-2,70
1128,38,-2,-2,70
1126,36,-2,-2,70
1124,34,-2,-2,70
1122,32,-2,-2,70
1120,30,-2,-2,70
1120,30,-2,2,70
1118,32,-2,2,70
1116,34,-2,2,70
1114,36,-2,2,70
1112,38,-2,2,70
1110,40,-2,2,70
1108,42,-2,2,70
1106,44,-2,2,70
1104,46,-2,2,70
1102,48,-2,2,70
1100,50,-2,2,70
1098,52,-2,2,70
1096,54,-2,2,70
1094,56,-2,2,70
1092,58,-2,2,70
1090,60,-2,2,70
1088,62,-2,2,70
1086,64,-2,2,70
1084,66,-2,2,70
1082,68,-2,2,70
1080,70,-2,2,70
1078,72,-2,2,72
1076,74,-2,2,74
1074,76,-2,2,76
1072,78,-2,2,78
1070,80,-2,2,80
1068,82,-2,2,82
1066,84,-2,2,84
1064,86,-2,2,86
1062,88,-2,2,88
1060,90,-2,2,90
1058,92,-2,2,92
1056,94,-2,2,94
1054,96,-2,2,96
1052,98,-2,2,98
1050,100,-2,2,100
1048,102,-2,2,102
1046,104,-2,2,104
1044,106,-2,2,106
1042,108,-2,2,108
1040,110,-2,2,110
1038,112,-2,2,112
1036,114,-2,2,114
1034,116,-2,2,116
1032,118,-2,2,118
1030,120,-2,2,120
1028,122,-2,2,122
1026,124,-2,2,124
1024,126,-2,2,126
1022,128,-2,2,128
1020,130,-2,2,130
1018,132,-2,2,132
1016,134,-2,2,134
1014,136,-2,2,136
1012,138,-2,2,138
1010,140,-2,2,140
1008,142,-2,2,142
1006,144,-2,2,144
1004,146,-2,2,146
1002,148,-2,2,148
1000,150,-2,2,150
998,152,-2,2,152
996,154,-2,2,154
994,156,-2,2,156
992,158,-2,2,158
990,160,-2,2,160
988,162,-2,2,162
986,164,-2,2,164
984,166,-2,2,166
982,168,-2,2,168
980,170,-2,2,170
978,172,-2,2,172
976,174,-2,2,174
974,176,-2,2,176
972,178,-2,2,178
970,180,-2,2,180
968,182,-2,2,182
966,184,-2,2,184
964,186,-2,2,186
962,188,-2,2,188
960,190,-2,2,190
958,192,-2,2,192
956,194,-2,2,194
954,196,-2,2,196
952,198,-2,2,198
950,200,-2,2,200
948,202,-2,2,202
946,204,-2,2,204
944,206,-2,2,206
942,208,-2,2,208
940,210,-2,2,210
938,212,-2,2,212
936,214,-2,2,214
934,216,-2,2,216
932,218,-2,2,218
930,220,-2,2,220
928,222,-2,2,222
926,224,-2,2,224
924,226,-2,2,226
922,228,-2,2,228
920,230,-2,2,230
918,232,-2,2,232
916,234,-2,2,234
914,236,-2,2,236
912,238,-2,2,238
910,240,-2,2,240
908,242,-2,2,242
906,244,-2,2,244
904,246,-2,2,246
902,248,-2,2,248
900,250,-2,2,250
898,252,-2,2,252
896,254,-2,2,254
894,256,-2,2,256
892,258,-2,2,258
890,260,-2,2,260
888,262,-2,2,262
886,264,-2,2,264
884,266,-2,2,266
882,268,-2,2,268
880,270,-2,2,270
878,272,-2,2,272
876,274,-2,2,274
874,276,-2,2,276
872,278,-2,2,278
870,280,-2,2,280
868,282,-2,2,282
866,284,-2,2,284
864,286,-2,2,286
862,288,-2,2,288
860,290,-2,2,290
858,292,-2,2,292
856,294,-2,2,294
854,296,-2,2,296
852,298,-2,2,298
850,300,-2,2,300
848,302,-2,2,302
846,304,-2,2,304
844,306,-2,2,306
842,308,-2,2,308
840,310,-2,2,310
838,312,-2,2,312
836,314,-2,2,314
834,316,-2,2,316
832,318,-2,2,318
830,320,-2,2,320
828,322,-2,2,322
826,324,-2,2,324
824,326,-2,2,326
822,328,-2,2,328
820,330,-2,2,330
818,332,-2,2,332
816,334,-2,2,334
814,336,-2,2,336
812,338,-2,2,338
810,340,-2,2,340
808,342,-2,2,342
806,344,-2,2,344
804,346,-2,2,346
802,348,-2,2,348
800,350,-2,2,350
798,352,-2,2,352
796,354,-2,2,354
794,356,-2,2,356
792,358,-2,2,358
790,360,-2,2,360
788,362,-2,2,362
786,364,-2,2,364
784,366,-2,2,366
782,368,-2,2,368
780,370,-2,2,370
778,372,-2,2,372
776,374,-2,2,374
774,376,-2,2,376
772,378,-2,2,378
770,380,-2,2,380
768,382,-2,2,382
766,384,-2,2,384
764,386,-2,2,386
762,388,-2,2,388
760,390,-2,2,390
758,392,-2,2,392
756,394,-2,2,394
754,396,-2,2,396
752,398,-2,2,398
750,400,-2,2,400
748,402,-2,2,402
746,404,-2,2,404
744,406,-2,2,406
742,408,-2,2,408
740,410,-2,2,410
738,412,-2,2,412
736,414,-2,2,414
734,416,-2,2,416
732,418,-2,2,418
730,420,-2,2,420
728,422,-2,2,422
726,424,-2,2,424
724,426,-2,2,426
722,428,-2,2,428
720,430,-2,2,430
718,432,-2,2,432
716,434,-2,2,434
714,436,-2,2,436
712,438,-2,2,438
710,440,-2,2,440
708,442,-2,2,442
706,444,-2,2,444
704,446,-2,2,446
702,448,-2,2,448
700,450,-2,2,450
698,452,-2,2,452
696,454,-2,2,454
694,456,-2,2,456
692,458,-2,2,458
690,460,-2,2,460
688,462,-2,2,462
686,464,-2,2,464
684,466,-2,2,466
682,468,-2,2,468
680,470,-2,2,470
678,472,-2,2,472
676,474,-2,2,474
674,476,-2,2,476
672,478,-2,2,478
670,480,-2,2,480
668,482,-2,2,482
666,484,-2,2,484
664,486,-2,2,486
662,488,-2,2,488
660,490,-2,2,490
658,492,-2,2,492
656,494,-2,2,494
654,496,-2,2,496
652,498,-2,2,498
650,500,-2,2,500
648,502,-2,2,502
646,504,-2,2,504
644,506,-2,2,506
642,508,-2,2,508
640,510,-2,2,510
638,512,-2,2,512
636,514,-2,2,514
634,516,-2,2,516
632,518,-2,2,518
630,520,-2,2,520
628,522,-2,2,522
626,524,-2,2,524
624,526,-2,2,526
622,528,-2,2,528
620,530,-2,2,530
618,532,-2,2,530
616,534,-2,2,530
614,536,-2,2,530
612,538,-2,2,530
610,540,-2,2,530
608,542,-2,2,530
606,544,-2,2,530
604,546,-2,2,530
602,548,-2,2,530
600,550,-2,2,530
598,552,-2,2,530
596,554,-2,2,530
594,556,-2,2,530
592,558,-2,2,530
590,560,-2,2,530
588,562,-2,2,530
586,564,-2,2,530
584,566,-2,2,530
582,568,-2,2,530
580,570,-2,2,530
580,570,-2,-2,530
578,568,-2,-2,530
576,566,-2,-2,530
574,564,-2,-2,530
572,562,-2,-2,530
570,560,-2,-2,530
568,558,-2,-2,530
566,556,-2,-2,530
564,554,-2,-2,530
562,552,-2,-2,530
560,550,-2,-2,530
558,548,-2,-2,530
556,546,-2,-2,530
554,544,-2,-2,530
552,542,-2,-2,530
550,540,-2,-2,530
548,538,-2,-2,530
546,536,-2,-2,530
544,534,-2,-2,530
542,532,-2,-2,530
540,530,-2,-2,530
538,528,-2,-2,528
536,526,-2,-2,526
534,524,-2,-2,524
532,522,-2,-2,522
530,520,-2,-2,520
528,518,-2,-2,518
526,516,-2,-2,516
524,514,-2,-2,514
522,512,-2,-2,512
520,510,-2,-2,510
518,508,-2,-2,508
516,506,-2,-2,506
514,504,-2,-2,504
512,502,-2,-2,502
510,500,-2,-2,500
508,498,-2,-2,498
506,496,-2,-2,496
504,494,-2,-2,494
502,492,-2,-2,492
500,490,-2,-2,490
498,488,-2,-2,488
496,486,-2,-2,486
494,484,-2,-2,484
492,482,-2,-2,482
490,480,-2,-2,480
488,478,-2,-2,478
486,476,-2,-2,476
484,474,-2,-2,474
482,472,-2,-2,472
480,470,-2,-2,470
478,468,-2,-2,468
476,466,-2,-2,466
474,464,-2,-2,464
472,462,-2,-2,462
470,460,-2,-2,460
468,458,-2,-2,458
466,456,-2,-2,456
464,454,-2,-2,454
462,452,-2,-2,452
460,450,-2,-2,450
458,448,-2,-2,448
456,446,-2,-2,446
454,444,-2,-2,444
452,442,-2,-2,442
450,440,-2,-2,440
448,438,-2,-2,438
446,436,-2,-2,436
444,434,-2,-2,434
442,432,-2,-2,432
440,430,-2,-2,430
438,428,-2,-2,428
436,426,-2,-2,426
434,424,-2,-2,424
432,422,-2,-2,422
430,420,-2,-2,420
428,418,-2,-2,418
426,416,-2,-2,416
424,414,-2,-2,414
422,412,-2,-2,412
420,410,-2,-2,410
418,408,-2,-2,408
416,406,-2,-2,406
414,404,-2,-2,404
412,402,-2,-2,402
410,400,-2,-2,400
408,398,-2,-2,398
406,396,-2,-2,396
404,394,-2,-2,394
402,392,-2,-2,392
400,390,-2,-2,390
398,388,-2,-2,388
396,386,-2,-2,386
394,384,-2,-2,384
392,382,-2,-2,382
390,380,-2,-2,380
388,378,-2,-2,378
386,376,-2,-2,376
384,374,-2,-2,374
382,372,-2,-2,372
380,370,-2,-2,370
378,368,-2,-2,368
376,366,-2,-2,366
374,364,-2,-2,364
372,362,-2,-2,362
370,360,-2,-2,360
368,358,-2,-2,358
366,356,-2,-2,356
364,354,-2,-2,354
362,352,-2,-2,352
360,350,-2,-2,350
358,348,-2,-2,348
356,346,-2,-2,346
354,344,-2,-2,344
352,342,-2,-2,342
350,340,-2,-2,340
348,338,-2,-2,338
346,336,-2,-2,336
344,334,-2,-2,334
342,332,-2,-2,332
340,330,-2,-2,330
338,328,-2,-2,328
336,326,-2,-2,326
334,324,-2,-2,324
332,322,-2,-2,322
330,320,-2,-2,320
328,318,-2,-2,318
326,316,-2,-2,316
324,314,-2,-2,314
322,312,-2,-2,312
320,310,-2,-2,310
318,308,-2,-2,308
316,306,-2,-2,306
314,304,-2,-2,304
312,302,-2,-2,302
310,300,-2,-2,300
308,298,-2,-2,298
306,296,-2,-2,296
304,294,-2,-2,294
302,292,-2,-2,292
300,290,-2,-2,290
298,288,-2,-2,288
296,286,-2,-2,286
294,284,-2,-2,284
292,282,-2,-2,282
290,280,-2,-2,280
288,278,-2,-2,278
286,276,-2,-2,276
284,274,-2,-2,274
282,272,-2,-2,272
280,270,-2,-2,270
278,268,-2,-2,268
276,266,-2,-2,266
274,264,-2,-2,264
272,262,-2,-2,262
270,260,-2,-2,260
268,258,-2,-2,258
266,256,-2,-2,256
264,254,-2,-2,254
262,252,-2,-2,252
260,250,-2,-2,250
258,248,-2,-2,248
256,246,-2,-2,246
254,244,-2,-2,244
252,242,-2,-2,242
250,240,-2,-2,240
248,238,-2,-2,238
246,236,-2,-2,236
244,234,-2,-2,234
242,232,-2,-2,232
240,230,-2,-2,230
238,228,-2,-2,228
236,226,-2,-2,226
234,224,-2,-2,224
232,222,-2,-2,222
230,220,-2,-2,220
228,218,-2,-2,218
226,216,-2,-2,216
224,214,-2,-2,214
222,212,-2,-2,212
220,210,-2,-2,210
218,208,-2,-2,208
216,206,-2,-2,206
214,204,-2,-2,204
212,202,-2,-2,202
210,200,-2,-2,200
208,198,-2,-2,198
206,196,-2,-2,196
204,194,-2,-2,194
202,192,-2,-2,192
200,190,-2,-2,190
198,188,-2,-2,188
196,186,-2,-2,186
194,184,-2,-2,184
192,182,-2,-2,182
190,180,-2,-2,180
188,178,-2,-2,178
186,176,-2,-2,176
184,174,-2,-2,174
182,172,-2,-2,172
180,170,-2,-2,170
178,168,-2,-2,168
176,166,-2,-2,166
174,164,-2,-2,164
172,162,-2,-2,162
170,160,-2,-2,160
168,158,-2,-2,158
166,156,-2,-2,156
164,154,-2,-2,154
162,152,-2,-2,152
160,150,-2,-2,150
158,148,-2,-2,148
156,146,-2,-2,146
154,144,-2,-2,144
152,142,-2,-2,142
150,140,-2,-2,140
148,138,-2,-2,138
146,136,-2,-2,136
144,134,-2,-2,134
142,132,-2,-2,132
140,130,-2,-2,130
138,128,-2,-2,128
136,126,-2,-2,126
134,124,-2,-2,124
132,122,-2,-2,122
130,120,-2,-2,120
128,118,-2,-2,118
126,116,-2,-2,116
124,114,-2,-2,114
122,112,-2,-2,112
120,110,-2,-2,110
118,108,-2,-2,108
116,106,-2,-2,106
114,104,-2,-2,104
112,102,-2,-2,102
110,100,-2,-2,100
108,98,-2,-2,98
106,96,-2,-2,96
104,94,-2,-2,94
102,92,-2,-2,92
100,90,-2,-2,90
98,88,-2,-2,88
96,86,-2,-2,86
94,84,-2,-2,84
92,82,-2,-2,82
90,80,-2,-2,80
88,78,-2,-2,78
86,76,-2,-2,76
84,74,-2,-2,74
82,72,-2,-2,72
80,70,-2,-2,70
78,68,-2,-2,70
76,66,-2,-2,70
74,64,-2,-2,70
72,62,-2,-2,70
70,60,-2,-2,70
68,58,-2,-2,70
66,56,-2,-2,70
64,54,-2,-2,70
62,52,-2,-2,70
60,50,-2,-2,70
58,48,-2,-2,70
56,46,-2,-2,70
54,44,-2,-2,70
52,42,-2,-2,70
50,40,-2,-2,70
48,38,-2,-2,70
46,36,-2,-2,70
44,34,-2,-2,70
42,32,-2,-2,70
40,30,-2,-2,70
40,30,-2,2,70
38,32,-2,2,70
36,34,-2,2,70
34,36,-2,2,70
32,38,-2,2,70
30,40,-2,2,70
30,40,2,2,70
32,42,2,2,70
34,44,2,2,70
36,46,2,2,70
38,48,2,2,70
40,50,2,2,70
42,52,2,2,70
44,54,2,2,70
46,56,2,2,70
48,58,2,2,70
50,60,2,2,70
52,62,2,2,70
54,64,2,2,70
56,66,2,2,70
58,68,2,2,70
60,70,2,2,70
62,72,2,2,72
64,74,2,2,74
66,76,2,2,76
68,78,2,2,78
70,80,2,2,80
72,82,2,2,82
74,84,2,2,84
76,86,2,2,86
78,88,2,2,88
80,90,2,2,90
82,92,2,2,92
84,94,2,2,94
86,96,2,2,96
88,98,2,2,98
90,100,2,2,100
92,102,2,2,102
94,104,2,2,104
96,106,2,2,106
98,108,2,2,108
100,110,2,2,110
102,112,2,2,112
104,114,2,2,114
106,116,2,2,116
108,118,2,2,118
110,120,2,2,120
112,122,2,2,122
114,124,2,2,124
116,126,2,2,126
118,128,2,2,128
120,130,2,2,130
122,132,2,2,132
124,134,2,2,134
126,136,2,2,136
128,138,2,2,138
130,140,2,2,140
132,142,2,2,142
134,144,2,2,144
136,146,2,2,146
138,148,2,2,148
140,150,2,2,150
142,152,2,2,152
144,154,2,2,154
146,156,2,2,156
148,158,2,2,158
150,160,2,2,160
152,162,2,2,162
154,164,2,2,164
156,166,2,2,166
158,168,2,2,168
160,170,2,2,170
162,172,2,2,172
164,174,2,2,174
166,176,2,2,176
168,178,2,2,178
170,180,2,2,180
172,182,2,2,182
174,184,2,2,184
176,186,2,2,186
178,188,2,2,188
180,190,2,2,190
182,192,2,2,192
184,194,2,2,194
186,196,2,2,196
188,198,2,2,198
190,200,2,2,200
192,202,2,2,202
194,204,2,2,204
196,206,2,2,206
198,208,2,2,208
200,210,2,2,210
202,212,2,2,212
204,214,2,2,214
206,216,2,2,216
208,218,2,2,218
210,220,2,2,220
212,222,2,2,222
214,224,2,2,224
216,226,2,2,226
218,228,2,2,228
220,230,2,2,230
222,232,2,2,232
224,234,2,2,234
226,236,2,2,236
228,238,2,2,238
230,240,2,2,240
232,242,2,2,242
234,244,2,2,244
236,246,2,2,246
238,248,2,2,248
240,250,2,2,250
242,252,2,2,252
244,254,2,2,254
246,256,2,2,256
248,258,2,2,258
250,260,2,2,260
252,262,2,2,262
254,264,2,2,264
256,266,2,2,266
258,268,2,2,268
260,270,2,2,270
262,272,2,2,272
264,274,2,2,274
266,276,2,2,276
268,278,2,2,278
270,280,2,2,280
272,282,2,2,282
274,284,2,2,284
276,286,2,2,286
278,288,2,2,288
280,290,2,2,290
282,292,2,2,292
284,294,2,2,294
286,296,2,2,296
288,298,2,2,298
290,300,2,2,300
292,302,2,2,302
294,304,2,2,304
296,306,2,2,306
298,308,2,2,308
300,310,2,2,310
302,312,2,2,312
304,314,2,2,314
306,316,2,2,316
308,318,2,2,318
310,320,2,2,320
312,322,2,2,322
314,324,2,2,324
316,326,2,2,326
318,328,2,2,328
320,330,2,2,330
322,332,2,2,332
324,334,2,2,334
326,336,2,2,336
328,338,2,2,338
330,340,2,2,340
332,342,2,2,342
334,344,2,2,344
336,346,2,2,346
338,348,2,2,348
340,350,2,2,350
342,352,2,2,352
344,354,2,2,354
346,356,2,2,356
348,358,2,2,358
350,360,2,2,360
352,362,2,2,362
354,364,2,2,364
356,366,2,2,366
358,368,2,2,368
360,370,2,2,370
362,372,2,2,372
364,374,2,2,374
366,376,2,2,376
368,378,2,2,378
370,380,2,2,380
372,382,2,2,382
374,384,2,2,384
376,386,2,2,386
378,388,2,2,388
380,390,2,2,390
382,392,2,2,392
384,394,2,2,394
386,396,2,2,396
388,398,2,2,398
390,400,2,2,400
392,402,2,2,402
394,404,2,2,404
396,406,2,2,406
398,408,2,2,408
400,410,2,2,410
402,412,2,2,412
404,414,2,2,414
406,416,2,2,416
408,418,2,2,418
410,420,2,2,420
412,422,2,2,422
414,424,2,2,424
416,426,2,2,426
418,428,2,2,428
420,430,2,2,430
422,432,2,2,432
424,434,2,2,434
426,436,2,2,436
428,438,2,2,438
430,440,2,2,440
432,442,2,2,442
434,444,2,2,444
436,446,2,2,446
438,448,2,2,448
440,450,2,2,450
442,452,2,2,452
444,454,2,2,454
446,456,2,2,456
448,458,2,2,458
450,460,2,2,460
452,462,2,2,462
454,464,2,2,464
456,466,2,2,466
458,468,2,2,468
460,470,2,2,470
462,472,2,2,472
464,474,2,2,474
466,476,2,2,476
468,478,2,2,478
470,480,2,2,480
472,482,2,2,482
474,484,2,2,484
476,486,2,2,486
478,488,2,2,488
480,490,2,2,490
482,492,2,2,492
484,494,2,2,494
486,496,2,2,496
488,498,2,2,498
490,500,2,2,500
492,502,2,2,502
494,504,2,2,504
496,506,2,2,506
498,508,2,2,508
500,510,2,2,510
502,512,2,2,512
504,514,2,2,514
506,516,2,2,516
508,518,2,2,518
510,520,2,2,520
512,522,2,2,522
514,524,2,2,524
516,526,2,2,526
518,528,2,2,528
520,530,2,2,530
522,532,2,2,530
524,534,2,2,530
526,536,2,2,530
528,538,2,2,530
530,540,2,2,530
532,542,2,2,530
534,544,2,2,530
536,546,2,2,530
538,548,2,2,530
540,550,2,2,530
542,552,2,2,530
544,554,2,2,530
546,556,2,2,530
548,558,2,2,530
550,560,2,2,530
552,562,2,2,530
554,564,2,2,530
556,566,2,2,530
558,568,2,2,530
560,570,2,2,530
560,570,2,-2,530
562,568,2,-2,530
564,566,2,-2,530
566,564,2,-2,530
568,562,2,-2,530
570,560,2,-2,530
572,558,2,-2,530
574,556,2,-2,530
576,554,2,-2,530
578,552,2,-2,530
580,550,2,-2,530
582,548,2,-2,530
584,546,2,-2,530
586,544,2,-2,530
588,542,2,-2,530
590,540,2,-2,530
592,538,2,-2,530
594,536,2,-2,530
596,534,2,-2,530
598,532,2,-2,530
600,530,2,-2,530
602,528,2,-2,528
604,526,2,-2,526
606,524,2,-2,524
608,522,2,-2,522
610,520,2,-2,520
612,518,2,-2,518
614,516,2,-2,516
616,514,2,-2,514
618,512,2,-2,512
620,510,2,-2,510
622,508,2,-2,508
624,506,2,-2,506
626,504,2,-2,504
628,502,2,-2,502
630,500,2,-2,500
632,498,2,-2,498
634,496,2,-2,496
636,494,2,-2,494
638,492,2,-2,492
640,490,2,-2,490
642,488,2,-2,488
644,486,2,-2,486
646,484,2,-2,484
648,482,2,-2,482
650,480,2,-2,480
652,478,2,-2,478
654,476,2,-2,476
656,474,2,-2,474
658,472,2,-2,472
660,470,2,-2,470
662,468,2,-2,468
664,466,2,-2,466
666,464,2,-2,464
668,462,2,-2,462
670,460,2,-2,460
672,458,2,-2,458
674,456,2,-2,456
676,454,2,-2,454
678,452,2,-2,452
680,450,2,-2,450
682,448,2,-2,448
684,446,2,-2,446
686,444,2,-2,444
688,442,2,-2,442
690,440,2,-2,440
692,438,2,-2,438
694,436,2,-2,436
696,434,2,-2,434
698,432,2,-2,432
700,430,2,-2,430
702,428,2,-2,428
704,426,2,-2,426
706,424,2,-2,424
708,422,2,-2,422
710,420,2,-2,420
712,418,2,-2,418
714,416,2,-2,416
716,414,2,-2,414
718,412,2,-2,412
720,410,2,-2,410
722,408,2,-2,408
724,406,2,-2,406
726,404,2,-2,404
728,402,2,-2,402
730,400,2,-2,400
732,398,2,-2,398
734,396,2,-2,396
736,394,2,-2,394
738,392,2,-2,392
740,390,2,-2,390
742,388,2,-2,388
744,386,2,-2,386
746,384,2,-2,384
748,382,2,-2,382
750,380,2,-2,380
752,378,2,-2,378
754,376,2,-2,376
756,374,2,-2,374
758,372,2,-2,372
760,370,2,-2,370
762,368,2,-2,368
764,366,2,-2,366
766,364,2,-2,364
768,362,2,-2,362
770,360,2,-2,360
772,358,2,-2,358
774,356,2,-2,356
776,354,2,-2,354
778,352,2,-2,352
780,350,2,-2,350
782,348,2,-2,348
784,346,2,-2,346
786,344,2,-2,344
788,342,2,-2,342
790,340,2,-2,340
792,338,2,-2,338
794,336,2,-2,336
796,334,2,-2,334
798,332,2,-2,332
800,330,2,-2,330
802,328,2,-2,328
804,326,2,-2,326
806,324,2,-2,324
808,322,2,-2,322
810,320,2,-2,320
812,318,2,-2,318
814,316,2,-2,316
816,314,2,-2,314
818,312,2,-2,312
820,310,2,-2,310
822,308,2,-2,308
824,306,2,-2,306
826,304,2,-2,304
828,302,2,-2,302
830,300,2,-2,300
832,298,2,-2,298
834,296,2,-2,296
836,294,2,-2,294
838,292,2,-2,292
840,290,2,-2,290
842,288,2,-2,288
844,286,2,-2,286
846,284,2,-2,284
848,282,2,-2,282
850,280,2,-2,280
852,278,2,-2,278
854,276,2,-2,276
856,274,2,-2,274
858,272,2,-2,272
860,270,2,-2,270
862,268,2,-2,268
864,266,2,-2,266
866,264,2,-2,264
868,262,2,-2,262
870,260,2,-2,260
872,258,2,-2,258
874,256,2,-2,256
876,254,2,-2,254
878,252,2,-2,252
880,250,2,-2,250
882,248,2,-2,248
884,246,2,-2,246
886,244,2,-2,244
888,242,2,-2,242
890,240,2,-2,240
892,238,2,-2,238
894,236,2,-2,236
896,234,2,-2,234
898,232,2,-2,232
900,230,2,-2,230
902,228,2,-2,228
904,226,2,-2,226
906,224,2,-2,224
908,222,2,-2,222
910,220,2,-2,220
912,218,2,-2,218
914,216,2,-2,216
916,214,2,-2,214
918,212,2,-2,212
920,210,2,-2,210
922,208,2,-2,208
924,206,2,-2,206
926,204,2,-2,204
928,202,2,-2,202
930,200,2,-2,200
932,198,2,-2,198
934,196,2,-2,196
936,194,2,-2,194
938,192,2,-2,192
